
Displacement Delta
 ==================== 
Displacement Delta X,Displacement Delta Y,Displacement Delta Z,Unit,Category,Collection,Time,TrackID,ID,
2.80053,-1.27806,0.223419,µm,Spot,Displacement Delta,214,1008097535,8097748,
0.60881,0.887779,-0.810013,µm,Spot,Displacement Delta,215,1008097535,8097749,
0.60881,-0.281807,-0.870682,µm,Spot,Displacement Delta,216,1008097535,8097750,
-0.121761,1.01112,-0.149887,µm,Spot,Displacement Delta,217,1008097535,8097751,
-0.730576,-0.363049,-0.19548,µm,Spot,Displacement Delta,218,1008097535,8097752,
-0.730572,-0.776688,0.206818,µm,Spot,Displacement Delta,219,1008097535,8097753,
-1.33938,1.6025,-2.21536,µm,Spot,Displacement Delta,220,1008097535,8097754,
-0.608814,0.0885544,-0.147568,µm,Spot,Displacement Delta,221,1008097535,8097755,
0.974098,-0.27746,1.70966,µm,Spot,Displacement Delta,222,1008097535,8097756,
0.852337,0.415028,0.843903,µm,Spot,Displacement Delta,223,1008097535,8097757,
-0.974098,1.43093,-0.647751,µm,Spot,Displacement Delta,224,1008097535,8097758,
-1.09586,2.64233,-1.98466,µm,Spot,Displacement Delta,225,1008097535,8097759,
-1.09586,2.09715,-1.63596,µm,Spot,Displacement Delta,226,1008097535,8097760,
-0.365288,0.493084,-1.14101,µm,Spot,Displacement Delta,227,1008097535,8097761,
-0.365284,0.824308,-1.06314,µm,Spot,Displacement Delta,228,1008097535,8097762,
0.125916,0.334377,0.0669594,µm,Spot,Displacement Delta,229,1008097535,8097763,
-0.00415421,0.410294,-0.296391,µm,Spot,Displacement Delta,230,1008097535,8097764,
-0.60881,0.89233,-2.51598,µm,Spot,Displacement Delta,231,1008097535,8097765,
-1.09586,0.938931,-2.19273,µm,Spot,Displacement Delta,232,1008097535,8097766,
-0.121761,1.2137,-0.185059,µm,Spot,Displacement Delta,233,1008097535,8097767,
-0.852337,-0.518787,-1.22797,µm,Spot,Displacement Delta,234,1008097535,8097768,
-0.60881,-0.678181,-0.89975,µm,Spot,Displacement Delta,235,1008097535,8097769,
-0.121761,0.879768,-1.11726,µm,Spot,Displacement Delta,236,1008097535,8097770,
-0.358826,0.554939,-0.0848598,µm,Spot,Displacement Delta,237,1008097535,8097771,
-0.367519,0.690598,-1.065,µm,Spot,Displacement Delta,238,1008097535,8097772,
-0.13002,-0.374187,-1.065,µm,Spot,Displacement Delta,239,1008097535,8097773,
-0.713848,0.0741692,-0.532499,µm,Spot,Displacement Delta,240,1008097535,8097774,
-0.751865,0.187523,0,µm,Spot,Displacement Delta,241,1008097535,8097775,
-0.355774,0.165928,-0.532501,µm,Spot,Displacement Delta,242,1008097535,8097776,
-0.718575,-0.0368271,-1.065,µm,Spot,Displacement Delta,243,1008097535,8097777,
-0.571198,0.980255,0.532499,µm,Spot,Displacement Delta,244,1008097535,8097778,
-1.36104,0.426807,-0.532499,µm,Spot,Displacement Delta,245,1008097535,8097779,
0.418503,0.971615,-0.532501,µm,Spot,Displacement Delta,246,1008097535,8097780,
1.19004,0.533199,0.532501,µm,Spot,Displacement Delta,247,1008097535,8097781,
-0.540199,0.483685,-0.532501,µm,Spot,Displacement Delta,248,1008097535,8097782,
-0.222946,-0.163288,0,µm,Spot,Displacement Delta,249,1008097535,8097783,
-0.0861664,0.29818,0,µm,Spot,Displacement Delta,250,1008097535,8097784,
-0.557968,0.632225,-1.065,µm,Spot,Displacement Delta,251,1008097535,8097785,
-0.545723,1.66289,-1.5975,µm,Spot,Displacement Delta,252,1008097535,8097786,
-0.825211,1.13028,0,µm,Spot,Displacement Delta,253,1008097535,8097787,
-0.280594,-0.416294,0.532499,µm,Spot,Displacement Delta,254,1008097535,8097788,
1.075,0.457314,0,µm,Spot,Displacement Delta,255,1008097535,8097789,
-0.56179,1.78769,-1.065,µm,Spot,Displacement Delta,256,1008097535,8097790,
-0.0858536,-1.89286,0,µm,Spot,Displacement Delta,257,1008097535,8097791,
0.539059,-1.41731,1.065,µm,Spot,Displacement Delta,258,1008097535,8097792,
-0.392296,2.70552,1.065,µm,Spot,Displacement Delta,259,1008097535,8097793,
-0.0301514,-1.22243,0,µm,Spot,Displacement Delta,260,1008097535,8097794,
-0.139751,-0.63464,-0.532501,µm,Spot,Displacement Delta,261,1008097535,8097795,
1.01959,-0.376068,1.065,µm,Spot,Displacement Delta,262,1008097535,8097796,
0.0341606,-0.907627,0,µm,Spot,Displacement Delta,263,1008097535,8097797,
0.0204506,-0.637798,-0.532499,µm,Spot,Displacement Delta,264,1008097535,8097798,
-0.64912,-1.2142,-0.532501,µm,Spot,Displacement Delta,265,1008097535,8097799,
0.229794,0.204704,0.532501,µm,Spot,Displacement Delta,266,1008097535,8097800,
0.931892,-0.452217,0.532499,µm,Spot,Displacement Delta,267,1008097535,8097801,
-0.144272,-0.25016,-1.065,µm,Spot,Displacement Delta,268,1008097535,8097802,
0.922428,-0.145248,0.532501,µm,Spot,Displacement Delta,269,1008097535,8097803,
0.222023,-0.0192795,0.532499,µm,Spot,Displacement Delta,270,1008097535,8097804,
1.3955,-1.79293,1.065,µm,Spot,Displacement Delta,271,1008097535,8097805,
0.336491,-0.161472,1.065,µm,Spot,Displacement Delta,272,1008097535,8097806,
-0.190605,0.783154,-1.5975,µm,Spot,Displacement Delta,273,1008097535,8097807,
-0.0766678,0.54673,-0.532499,µm,Spot,Displacement Delta,274,1008097535,8097808,
-0.989826,-0.212284,0.532499,µm,Spot,Displacement Delta,275,1008097535,8097809,
0.558762,1.15098,0,µm,Spot,Displacement Delta,276,1008097535,8097810,
-0.402157,-0.643059,-1.065,µm,Spot,Displacement Delta,277,1008097535,8097811,
0.395584,-0.768074,0.532499,µm,Spot,Displacement Delta,278,1008097535,8097812,
-0.81144,1.40887,0,µm,Spot,Displacement Delta,279,1008097535,8097813,
-0.192619,0.418808,1.5975,µm,Spot,Displacement Delta,280,1008097535,8097814,
-0.338516,-0.256767,-2.13,µm,Spot,Displacement Delta,281,1008097535,8097815,
0.465614,1.57939,0.532499,µm,Spot,Displacement Delta,282,1008097535,8097816,
0.129333,-1.69418,0.532499,µm,Spot,Displacement Delta,283,1008097535,8097817,
-0.655983,-0.163914,-1.5975,µm,Spot,Displacement Delta,284,1008097535,8097818,
