
Displacement Delta
 ==================== 
Displacement Delta X,Displacement Delta Y,Displacement Delta Z,Unit,Category,Collection,Time,TrackID,ID,
0.0753441,0.0642128,0.00640678,µm,Spot,Displacement Delta,217,1000003912,4128,
0.185732,0.14242,-0.0665588,µm,Spot,Displacement Delta,218,1000003912,4129,
0.0785141,0.130272,-0.0561771,µm,Spot,Displacement Delta,219,1000003912,4130,
-0.226973,0.0195446,-0.17767,µm,Spot,Displacement Delta,220,1000003912,4131,
-0.0915527,-0.01194,-0.0352097,µm,Spot,Displacement Delta,221,1000003912,4132,
-0.167276,-0.000787735,0.010994,µm,Spot,Displacement Delta,222,1000003912,4133,
0.110447,-0.247145,0.629911,µm,Spot,Displacement Delta,223,1000003912,4134,
-0.298792,0.246838,-0.46796,µm,Spot,Displacement Delta,224,1000003912,4135,
-0.0780964,0.0512543,0.0252647,µm,Spot,Displacement Delta,225,1000003912,4136,
0.0200863,-0.119743,0.0785809,µm,Spot,Displacement Delta,226,1000003912,4137,
-0.0112801,-0.0680046,-0.0723381,µm,Spot,Displacement Delta,227,1000003912,4138,
-0.0687981,-0.0418396,0.0258694,µm,Spot,Displacement Delta,228,1000003912,4139,
-0.0696926,0.0133476,-0.016325,µm,Spot,Displacement Delta,229,1000003912,4140,
0.0307865,-0.0676079,-0.416353,µm,Spot,Displacement Delta,230,1000003912,4141,
-0.164469,0.238869,0.223913,µm,Spot,Displacement Delta,231,1000003912,4142,
0.0972729,-0.119894,-0.49053,µm,Spot,Displacement Delta,232,1000003912,4143,
-0.0751762,0.102638,0.433142,µm,Spot,Displacement Delta,233,1000003912,4144,
-0.00199127,0.152235,-0.130339,µm,Spot,Displacement Delta,234,1000003912,4145,
0.0627193,-0.0756588,-0.0558128,µm,Spot,Displacement Delta,235,1000003912,4146,
0.0896225,-0.116026,-0.0441818,µm,Spot,Displacement Delta,236,1000003912,4147,
-0.0474243,0.112324,0.11058,µm,Spot,Displacement Delta,237,1000003912,4148,
-0.00500107,-0.0421677,0.0111713,µm,Spot,Displacement Delta,238,1000003912,4149,
0.122553,-0.180971,-0.446159,µm,Spot,Displacement Delta,239,1000003912,4150,
0.241928,-0.0554924,0.531584,µm,Spot,Displacement Delta,240,1000003912,4151,
0.158791,-0.198059,-0.0778389,µm,Spot,Displacement Delta,241,1000003912,4152,
0.0441647,-0.207697,0.0301914,µm,Spot,Displacement Delta,242,1000003912,4153,
0.0929699,-0.143663,0.0808983,µm,Spot,Displacement Delta,243,1000003912,4154,
0.0585136,0.101992,-0.400637,µm,Spot,Displacement Delta,244,1000003912,4155,
